Language_ID,Language_Name,ISO_Code,Family_ID,Genus_ID,Status,Macroarea,Latitude,Longitude,Countrycodes
nand1264,Nande,nnb,4,31,unknown,Africa,-0.24904,29.0243,CD
ndog1248,Ndogo,ndz,4,106,safe,Africa,7.73028,27.5588,SD
nort2774,Ngbandi,ngb,4,106,safe,Africa,3.56357,21.85251,CD
djee1236,Ndjébbana,djj,82,427,safe,Australia,-12.0133,134.097,AU
ndon1254,Ndonga,ndo,4,31,unknown,Africa,-17.6417,19.1631,AO NA
ndut1239,Ndut,ndv,4,122,safe,Africa,14.925,-16.9811,SN
ndum1239,Ndumu,nmd,4,31,unknown,Africa,-1.67033,13.7279,GA
ndyu1242,Ndyuka,djk,21,34,unknown,South America,4.5,-54.5,GF SR
dutc1253,Nederlandse Gebarentaal,dse,21,23,safe,Eurasia,52.1251,4.91133,NL
negi1245,Negidal,neg,51,251,unknown,Eurasia,52.9658,139.206,RU
neha1247,Nehan,nsn,12,25,unknown,Papunesia,-4.56875,154.2,PG
kuma1276,Nelemwa,nee,12,25,unknown,Papunesia,-20.4035,164.193,NC
nene1249,Nenets,yrk,122,245,unknown,Eurasia,66.1775,71.0234,RU
nepa1252,Nepali,nep,24,84,unknown,Eurasia,28.0,85.0,NP
toho1245,Nevome,ood,87,428,unknown,North America,31.7973,-111.995,MX
newa1246,Newari (Kathmandu),new,18,88,unknown,Eurasia,27.2614,84.9577,NP
neyo1238,Neyo,ney,4,41,safe,Africa,4.95048,-6.08043,CI
nezp1238,Nez Perce,nez,97,429,critically endangered,North America,46.3073,-116.408,US
ngan1291,Nganasan,nio,122,245,unknown,Eurasia,73.1354,86.2106,RU
ngba1285,Ngbaka (Minagende),nga,4,261,safe,Africa,2.98887,18.994,CD
ngad1261,Ngad'a,nxg,12,49,unknown,Papunesia,-8.79508,120.976,ID
nang1259,Ngan'gityemerri,nam,198,430,unknown,Australia,-14.268,131.237,AU
wang1291,Ngiyambaa,wyb,8,112,unknown,Australia,-30.6481,146.18,AU
ngal1293,Ngalakan,nig,47,431,extinct,Australia,-14.4281,134.716,AU
ngam1268,Ngambay,sba,30,102,unknown,Africa,8.57051,15.414,TD CM
ngan1295,Ngandi,nid,47,432,extinct,Australia,-12.8448,134.649,AU
ngon1269,Ngoni,ngo,4,31,vulnerable,Africa,-11.7794,37.4118,MZ TZ
narr1259,Ngarinyeri,nay,8,112,safe,Australia,-36.2301,140.158,AU
tang1336,Naga (Tangkhul),nmf,18,33,unknown,Eurasia,25.0489,94.3567,IN
nort2836,Nguna,llp,12,25,unknown,Papunesia,-17.5774,168.375,VU
ngaw1240,Ngawun,nxn,8,35,extinct,Australia,-19.4484,141.471,AU
ngiz1242,Ngizim,ngi,2,67,safe,Africa,12.1051,11.0178,NG
nhan1238,Nhanda,,8,116,safe,Australia,-27.42523643,114.2680442,AU
cent2132,Nahuatl (Central),nhn,87,433,vulnerable,North America,19.1248,-98.3002,MX
huas1257,Nahuatl (Huasteca),nhe,87,433,unknown,North America,22.0,-99.0,MX
mich1245,Nahuatl (Michoacán),ncl,87,433,safe,North America,18.3412,-103.361,MX
nort2957,Nahuatl (North Puebla),ncj,87,433,safe,North America,20.1356,-97.9814,MX
poch1244,Nahuatl (Pochutla),,87,433,extinct,North America,15.75,-96.5,MX
tete1251,Nahuatl (Tetelcingo),nhg,87,433,safe,North America,18.8854,-98.893,MX
guer1241,Nahuatl (Xalitla),ngu,87,433,safe,North America,17.8583,-99.0023,MX
nias1242,Nias,nia,12,53,unknown,Papunesia,0.90691,97.4961,ID
cent1990,Nicobarese,ncb,67,426,unknown,Eurasia,7.94812,93.3921,IN
niua1240,Niuafo'ou,num,12,25,safe,Papunesia,-15.6014,-175.64,TO
japa1238,Nihon Shuwa (Japanese Sign Language),jsl,21,23,safe,Eurasia,36.0221,139.079,JP
nucl1633,Nimboran,nir,165,337,safe,Papunesia,-2.5803,140.179,ID
ning1273,Ningil,niz,1,92,safe,Papunesia,-3.49733,142.251,PG
nisi1239,Nyishi,dap,18,76,unknown,Eurasia,27.3708,93.1284,IN
niue1239,Niuean,niu,12,25,definitely endangered,Papunesia,-19.06,-169.86,NZ
gily1242,Nivkh,niv,203,434,unknown,Eurasia,52.59,140.681,RU
nyun1247,Nyungar,nys,8,116,unknown,Australia,-33.1199,118.151,AU
ngal1292,Ngalkbun,ngk,47,111,severely endangered,Australia,-13.9783,133.936,AU
nkem1242,Nkem,isi,4,31,unknown,Africa,6.59158,8.68668,NG
naka1260,Nakkara,nck,82,435,severely endangered,Australia,-12.07653,134.32729,AU
nkon1245,Nkonya,nko,4,5,unknown,Africa,7.20316,0.3209,GH
chig1238,Nkore-Kiga,cgg,4,31,safe,Africa,-1.04387,29.9122,UG
nuku1260,Nukuoro,nkr,12,25,definitely endangered,Papunesia,3.84,154.975,FM
nyah1250,Nyah Kur (Tha Pong),cbn,67,403,definitely endangered,Eurasia,15.8909,101.515,TH
ngar1286,Ngarla,nlr,8,116,safe,Australia,-20.0,119.0,AU
ngar1287,Ngarluma,nrl,8,116,unknown,Australia,-20.9235,117.203,AU
nyam1271,Nyamal,nly,8,116,severely endangered,Australia,-21.6092,119.693,AU
maon1238,Naga (Mao),nbi,18,33,vulnerable,Eurasia,25.3836,94.0035,IN
sout2994,Nambikuára (Southern),nab,204,436,unknown,South America,-14.3707,-59.5187,BR
samo1303,Nomad,smq,205,437,safe,Papunesia,-6.15496,142.195,PG
isth1242,Nahuatl (Mecayapan Isthmus),nhx,87,433,safe,North America,18.2,-94.7547,MX
mana1288,Manange,nmm,18,56,definitely endangered,Eurasia,28.6416,84.0515,NP
nend1239,Nend,anh,25,57,safe,Papunesia,-5.04271,144.886,PG
neng1238,Nengone,nen,12,25,safe,Papunesia,-21.5305,167.964,NC
nyan1304,Nyanga,nyj,4,31,unknown,Africa,-1.29357,28.31546,CD
nank1250,Nankina,nnk,25,144,safe,Papunesia,-5.80804,146.464,PG
tuva1244,Nanumea,tvl,12,25,unknown,Papunesia,-8.520813,179.198088,TV
nort2784,Nuni (Northern),nuv,4,143,unknown,Africa,12.131,-2.98206,BF
nant1249,Nanticoke,nnt,11,13,extinct,North America,39.67781,-74.98648,US
nobi1240,Nobiin,fia,16,393,unknown,Africa,22.8142,31.8376,EG SD
noct1238,Nocte,njb,18,184,unknown,Eurasia,27.152,95.3903,IN
noga1249,Noghay,nog,51,83,unknown,Eurasia,43.5917,46.6618,RU
noma1263,Nomatsiguenga,not,13,175,severely endangered,South America,-11.5349,-74.4371,PE
noon1243,Noni,nhu,4,31,safe,Africa,6.37256,10.5707,CM
noon1242,Noon,snf,4,122,unknown,Africa,14.792,-16.9205,SN
norw1259,Norwegian,nob,24,27,safe,Eurasia,61.112,8.886,NO
isth1241,Nahuatl (Pajapan),nhp,87,433,safe,North America,18.2513,-94.6647,MX
narp1239,Nar-Phu,npa,18,56,unknown,Eurasia,28.76714,84.22852,NP
nige1257,Nigerian Pidgin,pcm,21,34,safe,Africa,9.65873,4.21068,NG
naga1394,Naga Pidgin,nag,21,34,safe,Eurasia,25.2508,93.4438,IN
napu1241,Napu,npy,12,123,vulnerable,Papunesia,-1.43707,120.338,ID
nane1238,Nanerge,sen,4,143,safe,Africa,11.7548,-4.92148,BF
naro1251,Narom,nrm,12,118,unknown,Papunesia,4.42115,114.011,MY
naro1249,Nharo,nhr,46,70,unknown,Africa,-22.0939,20.7458,NA BW
nsen1242,Nsenga,nse,4,31,unknown,Africa,-15.3946,31.3544,ZM
nisg1240,Nisgha,ncg,97,265,severely endangered,North America,55.199,-129.192,CA
nask1242,Naskapi,nsk,11,13,unknown,North America,55.9316,-61.1318,CA
nise1244,Nisenan,nsz,97,346,extinct,North America,38.047,-120.393,US
assy1241,Neo-Aramaic (Assyrian),aii,2,4,unknown,Eurasia,36.75,43.0,SY
high1278,Nahuatl (Sierra de Zacapoaxtla),azz,87,433,safe,North America,20.1554,-97.5556,MX
norw1255,Norsk Tegnspråk,nsl,21,23,unknown,Eurasia,60.7733,10.242,NO
ngit1239,Ngiti,niy,30,371,safe,Africa,1.30455,30.2242,CD
ngaa1240,Ngaanyatjarra,ntj,8,116,vulnerable,Australia,-25.7514,127.602,AU
nate1242,Nateni,ntm,4,143,unknown,Africa,10.5191,1.21879,BJ
ntom1248,Ntomba,nto,4,31,unknown,Africa,-1.99062,18.265,CD
nuau1240,Nuaulu,nni,12,49,unknown,Papunesia,-3.25,129.166666667,ID
nubi1253,Nubi,kcn,21,34,safe,Africa,-0.183215,34.7552,UG
nuer1246,Nuer,nus,16,18,unknown,Africa,8.13911,32.3829,SD ET
nung1290,Nunggubuyu,nuy,47,438,severely endangered,Australia,-14.2623,135.753,AU
nuka1242,Nukak,mbr,86,170,definitely endangered,South America,2.65939,-71.4629,CO
nung1283,Nung (in Vietnam),nut,117,233,unknown,Eurasia,20.8965,104.286,VN
nupe1254,Nupe,nup,4,238,unknown,Africa,9.18404,5.40031,NG
nusu1239,Nusu,nuf,18,20,unknown,Eurasia,26.7292,98.8801,CN
nyaw1247,Nyawaygi,nyt,8,35,extinct,Australia,-18.8743,146.216,AU
nyan1313,Nyangi,nyp,16,293,safe,Africa,3.4997,33.73651,UG
nyih1240,Nyiha,nih,4,31,safe,Africa,-9.4472,32.9057,ZM TZ
amas1236,Nyimang,nyi,16,439,safe,Africa,12.0993,29.4332,SD
tukp1239,Nyamkad,tpq,18,56,definitely endangered,Eurasia,31.4925,78.1627,IN
nyal1254,Nyelâyu,yly,12,25,unknown,Papunesia,-19.72,163.66,NC
nyam1276,Nyamwezi,nym,4,31,unknown,Africa,-5.08559,32.94452,TZ
nyig1240,Nyigina,nyh,77,158,unknown,Australia,-17.9594,124.348,AU
nyan1301,Nyangumarda,nna,8,116,unknown,Australia,-20.6271,121.391,AU
nyul1247,Nyulnyul,nyv,77,158,extinct,Australia,-16.9129,122.851,AU
nzak1247,Nzakara,nzk,4,106,safe,Africa,4.79567,22.8254,CD CF
zeme1240,Naga (Zeme),nzm,18,33,unknown,Eurasia,25.3499,93.6463,IN
newz1236,New Zealand Sign Language,nzs,21,23,safe,Papunesia,-39.2923,175.773,NZ
ogbr1243,Ogbronuagum,ogu,4,29,safe,Africa,4.74842,6.9058,NG
obok1239,Obokuitai,afz,118,234,vulnerable,Papunesia,-2.88029,137.924,ID
obol1243,Obolo,ann,4,29,unknown,Africa,4.62851,7.81985,NG
ocai1244,Ocaina,oca,75,284,unknown,South America,-2.159,-72.1422,PE
occi1239,Occitan,oci,24,85,unknown,Eurasia,44.1415,6.82979,FR
atzi1235,Ocuilteco,ocu,42,440,severely endangered,North America,19.3871,-99.9239,MX
ogbi1239,Ogbia,ogb,4,29,unknown,Africa,4.75352,6.34034,NG
oyyy1238,Oi,oyb,67,155,unknown,Eurasia,15.42,106.658,LA
ixte1237,Otomí (Ixtenco),otz,42,382,severely endangered,North America,19.2146,-98.0272,MX
east2542,Ojibwa (Eastern),otw,11,13,severely endangered,North America,45.0112,-79.7503,CA
seve1240,Ojibwa (Severn),ojs,11,13,unknown,North America,53.9092,-89.9331,CA
okan1243,Okanagan,oka,60,202,unknown,North America,49.2745,-119.294,CA US
adiv1239,Oriya (Kotia),ort,24,84,safe,Eurasia,18.1046,82.8487,IN
oksa1245,Oksapmin,opm,206,441,safe,Papunesia,-5.20797,142.177,PG
okuu1243,Oku,oku,4,31,safe,Africa,6.23712,10.5096,CM
ngaj1237,Oloh Mangtangai,nij,12,128,unknown,Papunesia,-1.58463,112.794,ID
oloo1241,Olo,ong,1,92,unknown,Papunesia,-3.2929,142.131,PG
olut1240,Olutec,plo,188,386,safe,North America,17.8937,-94.8863,MX
omag1248,Omagua,omg,14,16,unknown,South America,-3.526,-69.1667,PE
omah1247,Omaha,oma,70,142,unknown,North America,42.0944,-96.5295,US
omie1241,Ömie,aom,25,100,unknown,Papunesia,-9.03136,148.107,PG
onei1249,Oneida,one,93,218,critically endangered,North America,43.438742,-75.708106,US
molm1235,One,aun,1,442,unknown,Papunesia,-3.38127,141.806,PG
onge1236,Onge,oon,152,310,critically endangered,Eurasia,10.6926,92.4707,IN
onon1246,Onondaga,ono,93,218,critically endangered,North America,42.92,-76.12,US
onoo1246,Ono,ons,25,144,unknown,Papunesia,-6.19223,147.579,PG
emai1241,Emai,ema,4,148,unknown,Africa,7.09089,5.84494,NG
bora1271,Oromo (Boraana),gax,2,10,unknown,Africa,1.05676,37.882,ET KE
oroc1248,Oroch,oac,51,251,unknown,Eurasia,50.3235,137.851,RU
peri1253,Ordos,mvf,51,109,unknown,Eurasia,42.4208,110.157,CN
orej1242,Orejón,ore,74,149,severely endangered,South America,-2.86315,-72.4926,PE
east2652,Oromo (Harar),hae,2,10,unknown,Africa,8.67428,41.4395,ET
tega1236,Orig,ras,150,443,unknown,Africa,11.9523,31.1112,SD
orok1265,Orok,oaa,51,251,unknown,Eurasia,49.3639,143.128,RU
orok1267,Orokolo,oro,154,444,safe,Papunesia,-7.81309,145.34,PG
ormu1247,Ormuri,oru,24,138,unknown,Eurasia,32.6819,69.3444,PK
orok1269,Orokaiva,okv,25,132,safe,Papunesia,-8.79019,148.09,PG
waat1238,Oromo (Waata),ssn,2,10,safe,Africa,0.55656,37.8568,KE
orya1242,Orya,ury,78,445,unknown,Papunesia,-2.76483,139.89,ID
osag1243,Osage,osa,70,142,critically endangered,North America,36.7828,-96.2949,US
quer1236,Otomí (Santiago Mexquititlan),otq,42,382,vulnerable,North America,20.1396,-100.115,MX
osse1243,Ossetic,oss,24,138,unknown,Eurasia,41.7882,43.2674,GE RU
mezq1235,Otomí (Mezquital),ote,42,382,definitely endangered,North America,20.2274,-99.5564,MX
iowa1245,Oto,iow,70,142,unknown,North America,40.0511,-95.5213,US
otor1240,Otoro,otr,150,413,unknown,Africa,11.1187,30.573,SD
east2556,Otomí (Sierra),otm,42,382,vulnerable,North America,20.5991,-98.0978,MX
west2721,Oromo (West-Central),gaz,2,10,unknown,Africa,8.81391,36.7365,ET
owin1240,Owininga,owi,40,60,safe,Papunesia,-4.47476,141.697,PG
nucl1284,Oriya,ori,24,84,unknown,Eurasia,21.0,85.0,IN
paaa1242,Pa'a,pqa,2,67,safe,Africa,11.0175,9.30091,NG
paco1243,Pacoh,pac,67,164,safe,Eurasia,16.3353,107.094,VN
pado1242,Padoe,pdo,12,123,vulnerable,Papunesia,-2.60642,121.236,ID
paez1247,Páez,pbb,207,446,unknown,South America,2.61516,-76.3125,CO
pagu1249,Pagu,pgu,9,268,unknown,Papunesia,1.2134,127.78,ID
paiw1248,Paiwan,pwn,12,447,vulnerable,Papunesia,22.3271,120.806,TW
paka1251,Pakanha,pkn,8,35,extinct,Australia,-15.0908,142.74,AU
pala1344,Palauan,pau,12,448,safe,Papunesia,7.34138,134.476678,PW
cent2145,Pame,pbs,42,449,vulnerable,North America,21.3762,-99.2898,MX
panj1256,Panjabi,pan,24,84,unknown,Eurasia,30.0368,75.6702,IN PK
papi1253,Papiamentu,pap,21,34,safe,North America,12.48485,-69.93988,AN
pari1256,Päri,lkr,16,18,safe,Africa,5.09472,32.4822,SD
pate1247,Patep,ptp,12,25,definitely endangered,Papunesia,-6.91988,146.639,PG
paum1247,Paumarí,pad,71,145,unknown,South America,-5.78403,-64.2803,BR
pawa1255,Pawaian,pwa,111,450,unknown,Papunesia,-6.88021,145.081,PG
pima1248,Pima Bajo,pia,87,428,unknown,North America,28.654,-108.326,MX
poqo1253,Pocomam,poc,15,17,safe,North America,14.73252,-89.73796,GT
folo1238,Folopa,ppo,111,220,unknown,Papunesia,-6.86321,144.458,PG
pech1241,Pech,pay,65,451,severely endangered,North America,15.8033,-85.558,HN
pemo1248,Pemon,aoc,33,45,unknown,South America,4.97031,-61.4033,GY VR
peng1244,Pengo,peg,61,273,unknown,Eurasia,19.3435,83.6552,IN
pero1241,Pero,pip,2,67,safe,Africa,9.62092,11.044,NG
pila1245,Pilagá,plg,5,6,unknown,South America,-25.0058,-60.1537,AR
ping1243,Pingilapese,pif,12,25,severely endangered,Papunesia,6.20743,160.711,FM
pwon1235,Phlong,pww,18,322,unknown,Eurasia,18.016,98.2709,TH
piar1243,Piaroa,pid,208,452,definitely endangered,South America,4.41805,-67.7574,VR
pile1238,Pileni,piv,12,25,unknown,Papunesia,-10.173335,166.247188,SB
pint1250,Pintupi,piu,8,116,vulnerable,Australia,-23.2963,130.643,AU
pipi1250,Pipil,ppl,87,433,critically endangered,North America,13.8931,-89.443,SV
yine1238,Piro,pib,13,77,definitely endangered,South America,-11.1086,-73.3087,PE
asue1235,Pisa,psa,25,38,safe,Papunesia,-5.98341,139.123,ID
pitj1243,Pitjantjatjara,pjt,8,116,vulnerable,Australia,-26.9704,131.357,AU
poco1241,Pokomchí,poh,15,17,unknown,North America,15.4166666667,-90.5,GT
darl1243,Paakantyi,drl,8,9,unknown,Australia,-32.7021,142.695,AU
poko1263,Pokot,pko,16,18,unknown,Africa,1.57023,35.2318,UG KE
play1240,Playero,gob,108,215,vulnerable,South America,6.90948,-71.0036,CO
pola1255,Polabian,pox,24,141,extinct,Eurasia,52.0,14.0,DE
nucl1291,Palaung,rbb,67,338,unknown,Eurasia,22.6666666667,96.6666666667,MM
paul1238,Paulohi,plh,12,49,critically endangered,Papunesia,-3.25404,128.779,ID
pali1279,Palikur,plu,13,453,vulnerable,South America,3.63993,-51.6246,BR
palo1243,Palor,fap,4,122,vulnerable,Africa,14.8628,-16.9557,SN
cent2138,Pomo (Central),poo,17,354,unknown,North America,38.90547,-123.66393,US
east2545,Pomo (Eastern),peb,17,354,safe,North America,38.5647,-122.586,US
nort2966,Pomo (Northern),pej,17,354,unknown,North America,39.1084,-123.209,US
paam1238,Paamese,pma,12,25,unknown,Papunesia,-16.47548,168.23693,VU
pamo1252,Pamona,pmf,12,123,safe,Papunesia,-1.62663,121.268,ID
pang1287,Pangwa,pbr,4,31,safe,Africa,-9.96782,34.8039,TZ
pang1290,Pangasinan,pag,12,139,safe,Papunesia,15.9377,120.365,PH
nort2954,Paiute (Northern),pao,87,198,unknown,North America,40.0799,-119.536,US
enap1235,Panare,pbh,33,45,vulnerable,South America,6.95035,-65.8483,VR
youn1235,Bunu (Younuo),buh,140,283,definitely endangered,Eurasia,25.7638,110.474,CN
pana1307,Panará,kre,48,75,vulnerable,South America,-10.58,-53.0,BR
pany1241,Panyjima,pnw,8,116,unknown,Australia,-22.7816,118.723,AU
fwai1237,Po-Ai,fwa,12,25,vulnerable,Papunesia,-20.6873,164.901,NC
poqo1257,Pocomam Oriental,poa,15,17,unknown,North America,14.75,-89.75,GT
park1239,Podoko,pbi,2,108,safe,Africa,11.0206,14.0964,CM
pogo1243,Pogoro,poy,4,31,safe,Africa,-8.72283,36.4148,TZ
pohn1238,Pohnpeian,pon,12,25,unknown,Papunesia,6.87212,158.223,FM
rawo1244,Poko-Rawo,rwa,79,454,safe,Papunesia,-2.84201,141.603,PG
poli1260,Polish,pol,24,141,safe,Eurasia,51.8439,18.6255,PL
mezo1235,Popoloca (Metzontla),pbe,42,177,safe,North America,18.1442,-97.5879,MX
port1283,Portuguese,por,24,85,unknown,Eurasia,39.91,-8.1,PT
pota1247,Potawatomi,pot,11,13,critically endangered,North America,40.955,-89.1881,US
powh1243,Powhatan,pim,11,13,extinct,North America,36.99422,-77.20752,US
piap1246,Piapoco,pio,13,15,definitely endangered,South America,4.37718,-68.5953,CO
pitt1247,Pitta Pitta,pit,8,9,extinct,Australia,-22.7952,139.983,AU
pras1239,Prasuni,prn,24,357,unknown,Eurasia,35.1731,70.8004,AF
pare1272,Parecis,pab,13,455,definitely endangered,South America,-14.5929,-57.4059,BR
duru1236,Parji (Dravidian),pci,61,263,unknown,Eurasia,19.0534,82.4881,IN
asut1235,Pare,asa,4,31,safe,Africa,-4.17978,37.8323,TZ
pira1253,Pirahã,myp,209,456,safe,South America,-6.77713,-61.8167,BR
prin1242,Príncipense,pre,21,34,safe,Africa,1.614,7.392,ST
puri1258,Purki,prx,18,56,vulnerable,Eurasia,34.3386,76.0127,IN
west2369,Persian,pes,24,138,unknown,Eurasia,28.6593,55.1586,IR
pira1254,Piratapuyo,pir,74,149,severely endangered,South America,0.50714,-69.5032,CO BR
cent1973,Pashto,pst,24,138,unknown,Eurasia,31.9153,69.4529,AF PK
sanj1285,Popoloca (San Juan Atzingo),poe,42,177,vulnerable,North America,18.22245,-97.37923,MX
plai1235,Plains-Indians Sign Language,psd,21,23,safe,North America,38.3941,-99.2499,US
male1292,Passamaquoddy-Maliseet,pqm,11,13,unknown,North America,45.494475,-67.40805,US CA
sout2982,Pomo (Southeastern),pom,17,354,safe,North America,38.9354,-122.599,US
coyo1236,Popoloca (San Vicente Coyotepec),pbf,42,177,unknown,North America,18.3814,-97.6258,MX
port1285,Port Sandwich,psw,12,25,critically endangered,Papunesia,-16.4952,167.78,VU
dumb1241,Paita,duf,12,25,vulnerable,Papunesia,-22.0947,166.531,NC
pait1244,Paite,pck,18,33,unknown,Eurasia,24.0381,93.6136,IN
patp1243,Patpatar,gfk,12,25,unknown,Papunesia,-3.74711,152.493,PG
patt1248,Pattani,lae,18,56,unknown,Eurasia,32.6963,76.5966,IN
wint1259,Patwin,wit,97,457,unknown,North America,39.7176,-122.445,US
puin1248,Puinave,pui,210,458,definitely endangered,South America,3.92974,-67.6886,VR CO
para1301,Parauk,prk,67,338,safe,Eurasia,22.8658,99.375,CN MM
pulu1242,Puluwat,puw,12,25,unknown,Papunesia,7.35695,149.2005,FM
pumi1242,Pumi,pmj,18,459,unknown,Eurasia,28.0,101.0,CN
puqu1242,Puquina,,211,460,extinct,South America,-15.8992,-69.9611,PE BO
pure1242,Purépecha,tsz,212,461,vulnerable,North America,19.2467,-101.631,MX
pawn1254,Pawnee,paw,32,44,unknown,North America,36.2862,-96.8937,US
afar1241,Qafar,aar,2,10,unknown,Africa,12.0,42.0,ER ET DJ
chiq1249,Quechua (Ancash),qxa,143,290,severely endangered,South America,-10.1831,-77.4152,PE
qawa1238,Qawasqar,alc,213,462,critically endangered,South America,-49.703,-75.3756,CL
ayac1239,Quechua (Ayacucho),quy,143,290,unknown,South America,-13.84714,-74.32246,PE
boli1262,Quechua (Bolivian),quh,143,290,unknown,South America,-20.0,-66.0,BO
caja1238,Quechua (Cajamarca),qvc,143,290,unknown,South America,-7.09314,-78.3214,PE
kich1262,Quiché,quc,15,17,vulnerable,North America,14.5278,-91.1696,GT
sout2991,Quechua (Cochabamba),quh,143,290,unknown,South America,-20.9201,-66.3331,BO
cusc1236,Quechua (Cuzco),quz,143,290,vulnerable,South America,-14.0853,-71.7663,PE
chim1302,Quechua (Ecuadorean),qug,143,290,severely endangered,South America,-1.36727,-78.8521,EC
huam1248,Quechua (Huallaga),qvh,143,290,unknown,South America,-9.15718,-76.3372,PE
qian1264,Qiang,cng,18,459,unknown,Eurasia,32.0,102.666666667,CN
imba1240,Quechua (Imbabura),qvi,143,290,severely endangered,South America,0.31776,-78.3729,EC
nort2980,Quechua (Tarma),qvn,143,290,severely endangered,South America,-11.2132,-75.8128,PE
quec1382,Quechan,yum,17,179,definitely endangered,North America,32.7859,-114.599,US
quil1240,Quileute,qui,100,199,unknown,North America,47.9106,-124.603,US
sipa1247,Sipakapense,qum,15,17,definitely endangered,North America,15.23054,-91.7041,GT
rade1240,Rade,rad,12,14,unknown,Eurasia,12.979,108.41,VN
hano1246,Raga,lml,12,25,safe,Papunesia,-15.5432,168.167,VU
ralt1242,Ralte,ral,18,33,safe,Eurasia,25.0201,94.7381,IN MM
rama1270,Rama,rma,65,463,safe,North America,11.5007,-83.8571,NI
raoo1244,Rao,rao,92,464,unknown,Papunesia,-4.85243,144.511,PG
rapa1244,Rapanui,rap,12,25,severely endangered,Papunesia,-27.113,-109.342,CL
balk1252,Romani (Ajia Varvara),rmn,24,84,unknown,Eurasia,42.67,21.17,GR
rawa1265,Rawang,raw,18,72,unknown,Eurasia,27.1027,97.0738,MM
sint1235,Romani (Burgenland),rmo,24,84,unknown,Eurasia,47.5,16.5,AT
reja1240,Rejang,rej,12,465,unknown,Papunesia,-3.33056,102.434,ID
bond1245,Remo,bfw,67,129,unknown,Eurasia,19.1512,83.8141,IN
rend1243,Rendille,rel,2,10,safe,Africa,2.27065,37.3608,KE
resi1247,Resígaro,rgr,13,15,critically endangered,South America,-2.48139,-71.3578,CO PE
tani1257,Retuarã,tnc,74,149,unknown,South America,-0.59023,-70.3853,CO
rong1268,Ronga,rng,4,31,unknown,Africa,-26.7329,32.6167,MZ
nort2994,Roglai (Northern),rog,12,14,safe,Eurasia,12.1967,108.849,VN
rian1263,Riantana,ran,161,330,safe,Papunesia,-7.50746,138.484,ID
rikb1245,Rikbaktsa,rkb,48,466,severely endangered,South America,-11.1887,-58.1942,BR
nyat1246,Rimi,rim,4,31,unknown,Africa,-5.12263,34.6657,TZ
rita1239,Ritharngu,rit,8,116,definitely endangered,Australia,-13.4559,135.259,AU
raji1240,Raji,rji,18,467,severely endangered,Eurasia,28.6151,81.577,NP IN
vlax1238,Romani (Kalderash),rmy,24,84,unknown,Eurasia,46.8191,14.8451,RS
remb1249,Rembarnga,rmb,47,468,critically endangered,Australia,-12.9608,134.308,AU
roma1326,Romansch,roh,24,85,unknown,Eurasia,46.5538,9.92812,CH
rund1242,Rundi,run,4,31,safe,Africa,-1.44174,31.3191,BI
reng1252,Rengao,ren,67,155,unknown,Eurasia,14.6066,107.859,VN
renn1242,Rennellese,mnv,12,25,unknown,Papunesia,-11.6237,160.265,SB
balt1257,Romani (North Russian),rml,24,84,unknown,Eurasia,60.0,38.0,RU
nyan1307,Runyankore,nyn,4,31,unknown,Africa,-0.46364,30.548,UG
ronn1241,Ron,cla,2,67,unknown,Africa,9.3,9.02,NG
waim1251,Roro,rro,12,25,unknown,Papunesia,-8.67145,146.544,PG
rotu1241,Rotuman,rtm,12,25,vulnerable,Papunesia,-12.5008,177.066,FJ
rovi1238,Roviana,rug,12,25,safe,Papunesia,-8.20493,157.408,SB
nyor1246,Runyoro-Rutooro,nyo,4,31,unknown,Africa,0.95294,31.3493,UG
shug1248,Rushan,sgh,24,138,unknown,Eurasia,37.5018,71.7925,TJ AF
russ1255,Russian Sign Language,rsl,21,23,safe,Eurasia,56.0,44.0,RU
term1237,Roti,twu,12,49,unknown,Papunesia,-10.7326,123.169,ID
roto1249,Rotokas,roo,170,345,unknown,Papunesia,-5.94339,155.154,PG
ruka1240,Rukai (Tanan),dru,12,469,unknown,Papunesia,22.7738,120.844,TW
rumu1243,Rumu,klq,214,470,safe,Papunesia,-7.17149,144.179,PG
rung1258,Runga,rou,184,378,safe,Africa,9.7154,20.9945,TD CF
russ1263,Russian,rus,24,141,unknown,Eurasia,59.0,50.0,RU
rutu1240,Rutul,rut,26,32,unknown,Eurasia,41.6187,47.3244,RU AZ
rawa1267,Rawa,rwo,25,144,unknown,Papunesia,-5.83155,145.937,PG
wels1246,Romani (Welsh),rmw,24,84,extinct,Eurasia,52.1166,-3.7888,GB
cent2126,Shuri,ryu,151,309,unknown,Eurasia,26.14854,127.7816,JP
saaa1240,Sa'a,apb,12,25,unknown,Papunesia,-9.60258,161.467,SB
saba1265,Sa'ban,snv,12,118,safe,Papunesia,3.58723,115.664,ID
saek1240,Saek,skb,117,233,unknown,Eurasia,17.4558,104.787,LA TH
sahu1245,Sahu,saj,9,268,unknown,Papunesia,1.00742,127.493,ID
saka1289,Sakao,sku,12,25,unknown,Papunesia,-15.0757,167.051,VU
sali1253,Salinan,sln,215,471,extinct,North America,37.6646,-121.718,US
samo1305,Samoan,smo,12,25,safe,Papunesia,-13.92,-171.83,AS WS
sang1328,Sango,sag,4,106,safe,Africa,6.78584,20.1702,CF
saho1246,Saho,ssy,2,10,safe,Africa,14.75,39.75,ER ET
